sample_id,price
169122,13.681563080302864
239815,17.085655885747265
41952,13.408436305005777
227911,11.046957552766663
31484,9.958456332431865
252567,7.200116531742556
225977,13.45891984119425
48243,14.003783851158799
201046,22.017318180980254
161001,25.03586978748181
292827,27.49728266296019
159584,7.558364972526715
281316,12.630178903719827
224188,8.409369489151393
281823,16.9156382977646
214851,25.045775384981575
67570,11.763232986665962
102740,18.503138697957812
11978,18.161429655399267
289925,10.4032881694999
40458,9.722779580428266
278700,17.09654167298891
38662,12.90728665399596
99886,11.482412562528431
172816,9.807801616138619
275563,13.372214740367214
26172,9.548906376149258
277062,9.248998832304562
82592,12.584407250152013
266300,10.871354846926156
202617,30.863386032171476
234007,15.090701193026112
78684,11.259117756037504
42824,10.07741883626136
128386,8.293619785533132
252965,10.848902755773517
277363,10.528500438038897
54646,15.06279215315555
149645,20.82711671565697
206564,14.632077941069733
29321,15.974255925673845
193776,13.59695273403221
60214,16.947791700413646
133606,15.910485258161675
95844,20.271425720384087
75072,9.281405406514159
71643,11.362154352731649
297677,11.422592422631759
298180,10.099787067135182
267622,11.230775827633444
129731,14.097758271291553
72776,22.64642559398357
286221,11.307911262255718
93467,7.450544561177439
173148,11.972662071907173
143720,71.30902953333867
52592,13.663773134762856
225085,10.123480367779639
213670,7.944818597772864
142420,51.135744432150766
1008,10.40319235945057
128631,35.26115974167372
44224,10.625920318026758
16363,24.72435690505313
64551,14.033486330333593
217996,12.656765522547834
262406,10.366805579933303
165161,10.314280251790386
238864,21.848667013856282
227930,24.58592390779416
77202,12.800714672645917
193685,16.625300069386558
114683,17.982570585686357
197108,43.44065381377499
200477,6.942187840714474
144035,28.929585188050815
281994,11.371656989934928
63221,23.321457306731304
269260,15.787488140472067
284873,7.840266300106417
94407,20.75077605830731
243579,18.12189088930061
51262,32.88906025515651
115285,17.79059199710553
247763,24.64006061591285
298054,13.03166274955721
275947,8.087179480719504
33858,19.747207932967786
189285,25.308298695245554
62318,27.088700056884342
93113,6.5300840293373446
155548,11.73838800043816
220244,12.20427115017233
22363,10.218257608826047
295868,6.216307635874814
212510,21.968603263315202
232238,13.341244272048478
269310,11.314652353668604
134611,15.152722481691162
154663,15.238179106282141
248314,11.208979595378734
59089,17.335508425477244
37902,9.95315769243957
247147,22.134235426588962
80803,18.78741006024294
121057,11.394708066551551
30163,9.989749430443695
154861,11.050766696454511
41265,13.538232717970464
160502,16.51949612951997
290401,11.236077585171968
62782,17.644642672676472
151651,7.980238863720123
226249,19.980911688870314
48224,10.040853269659001
146944,68.8020079517923
3438,25.980027294534953
161259,25.25185279432459
47173,18.097222720215967
25800,11.34642076279404
50001,13.066795313647004
290756,8.040125113650713
181986,12.41491771773941
10843,16.41585879936342
190551,7.713479168075778
85154,11.482437149261347
134653,11.979749518010026
229643,7.966270372665109
95464,9.112422822630776
54059,14.353219561189405
115479,11.39094965799285
97906,16.09726589162839
127371,12.310022961995825
24362,9.998268090131068
118312,13.476489710362538
22583,16.045375154827415
19732,37.77334239252795
212955,6.937967057004421
21886,9.589613516339094
224325,12.09207708400374
203894,11.05325632996865
191752,8.416193355276285
286196,13.945026842899807
248824,14.860526119155999
43717,20.990725103237725
262589,13.454020112143514
140499,12.301583156113281
242880,17.18979711585448
201240,11.721495347879632
89117,8.013778923896366
298713,8.887912294616735
271738,7.238702045113861
38576,14.076067972534856
950,14.927413889815563
79433,16.232936760041845
66341,11.049602976325243
55422,12.930959790888359
182312,36.960700929489306
866,17.81028509182283
162209,8.10223313320467
287083,15.474158441591095
265459,7.267877079720777
296124,14.40842201695789
15509,16.296792633382434
112466,21.393568617981316
101382,16.74985675731561
282568,15.014236900959979
92557,12.089008018699205
283523,10.839860106535497
168873,13.555429136150801
223932,14.716976390528554
199772,11.591354988675505
33589,13.295496778095078
235524,13.617948160765346
100593,22.91255236714993
295833,12.883670780415088
194828,8.982978977251515
173679,10.139110192204676
84443,14.384602854510835
19827,18.45430367231007
159217,9.312880860988809
200101,7.436607118137637
40815,27.02503501569317
106079,16.286225655254533
287913,11.419948574431626
286246,10.897907831941634
230574,9.390260241901302
73645,28.577400724980205
56580,23.851903780607792
185057,9.978692831079794
110193,16.896953142057704
265456,7.341055135671783
272119,16.742473084958053
73684,14.048700889418997
84917,8.709271319620548
254051,9.887094054668596
213640,6.3415718015526545
5941,8.85189296533163
192025,37.52542437530023
295491,12.852290081089372
14394,16.016995984087497
219359,23.64012497696492
292038,10.715305442522936
236046,12.0321404532948
219569,11.953823329347204
251251,10.047747619105477
193520,12.158352852144779
153393,9.50106536728059
112673,5.340282695217558
66961,19.814039143997853
59610,15.512774490450436
187539,9.295038702209975
196138,51.56959221522097
27796,14.69164043510672
192821,21.451283548613603
217441,7.624843577851478
106554,19.70219850610286
203432,7.111688196113649
73634,27.34040832084749
53665,12.039219682115753
226789,17.136041763850187
46549,10.963750782971694
234314,22.084357299346678
112654,9.203192221189626
239127,10.166883502181578
93245,18.10086199979134
207744,11.712500299843875
17530,6.687331785477107
221997,21.80885123782271
45669,10.205577265841786
166053,9.82756996286641
270552,18.20621201050811
183394,13.02004661677844
7286,27.38747381333768
111584,18.465709000981164
168394,11.106760504390056
294463,12.060217563541137
18251,48.2552765194527
203229,10.838588212812496
2599,23.56757551971279
154170,12.11266544554291
213714,13.074023915027146
11554,12.517135419735611
262927,12.62400932604544
156465,10.968755764927236
53995,46.48725927148175
129260,16.166605281805573
281072,13.093110952018458
29191,14.429212206436592
246389,18.517587243373768
102936,9.773762892691988
63126,26.917569162060378
21235,10.612029786789318
176587,8.719429410637325
111728,11.403059068752523
140389,9.588732261415768
224260,17.757963096281422
95308,17.484475896972377
149658,16.601314285744028
97804,11.023027842899698
174598,11.120243436897514
19672,55.499222364148906
216342,7.156907469051055
281952,11.55508102829046
53666,16.86992829461215
258593,11.401455026459784
33650,8.785674977648942
43438,12.554480265111865
148107,22.544271342341077
98687,17.848615981354325
213206,7.167160970936295
245479,23.898202305075927
236509,14.779831113542642
251785,12.95314109371775
20793,38.12627992022762
64682,21.57208579933979
150402,16.781375874528944
131447,9.902502752913097
47344,15.360954915684763
56390,15.675981040171276
28935,11.06935157907383
276468,10.131891658484236
129644,19.366781315293128
129059,15.078270963251928
161246,30.213904625245704
147844,41.471621152151556
143756,23.74975932502792
103131,10.118853533926425
286238,18.81991988113969
8708,20.09945811362587
241039,10.39965062297761
89737,11.002670652647655
147371,38.337606834146364
68808,13.313758813405803
89225,14.195556340914564
184365,13.394695470998542
109431,13.83620387519796
77529,19.74656262524512
252679,22.11478217846715
74699,11.260518662535347
225191,15.838753134540369
47314,10.907439457164632
190037,17.32230798771758
283484,9.830791301580309
4624,15.435783080516943
37365,10.459650014103886
150520,11.680501867642516
160793,13.920587868250317
288758,5.8236624185607795
70721,12.375007037724371
153130,11.459409791135887
253230,9.417497132766096
11371,14.090339516450289
134200,8.189873696095738
46636,13.753206437725137
255775,25.71305345343528
134099,14.45319355043139
132998,11.291551207712722
245102,14.251734246215984
106588,22.662825363526323
40475,10.97334780419612
35737,8.665961385149155
75488,8.20251949869756
243789,33.39249137588476
93502,18.61100742594965
233628,14.335358790942047
86958,13.26792008886084
98928,13.08649303595693
215242,19.900627109012387
264446,10.441032428565759
199345,9.164182222083571
153369,13.436423973454772
242403,16.083194296473504
195633,40.05239187003168
253943,16.271720989583443
210835,16.627508565040433
203602,17.74902568781593
24911,21.883463745307758
82198,9.928583732504935
222247,19.551731089332982
192793,19.818261092568505
104529,12.85821749766431
31090,12.45279790982543
11109,7.088054092746486
125529,9.966750449921475
120658,15.646433247268972
235470,23.69662843956888
216872,21.830914571232526
1366,61.02569467287688
133729,16.940356895348863
139689,10.487460459118136
279258,10.232870241855617
97282,5.110002951156602
288383,10.224637152988668
116389,16.647587556779115
173568,14.163866814899631
262785,10.531281229471972
92633,12.191329120138503
219247,12.460029945942114
254679,11.146721776789473
68759,13.03596055197466
114484,12.759906560831341
77864,17.812403089731408
264420,11.277908297821742
68473,19.613783946915248
284648,5.818580785470068
33357,10.465377268692045
103968,16.673791235162597
49470,12.237081844518993
28890,13.504310343946084
200182,23.60219342707353
104436,51.596692817972226
88704,12.859014014090608
49343,12.587136195140946
146051,28.170787131597834
75411,12.879675220239024
81149,12.173439001097062
290573,35.31788237299387
151498,14.594052085098745
291639,23.707353697040485
56972,7.557893894979819
70534,17.68810152262185
182536,8.969471244051524
254227,12.300826686904255
133565,18.18879458237771
86422,7.33392998208471
198654,10.896210418369463
224439,7.0302817709191014
122263,10.773970818731916
246957,15.079140372821492
228792,15.41069223691081
151419,15.68429856108718
180019,9.704069517884914
269000,22.402960803832052
126116,11.809306824400274
72182,11.207966465915327
50911,12.658985033692229
22336,10.784108326387159
85561,11.453279798799562
248192,13.228854869654167
93970,11.0295355060554
213816,10.74603638010191
16889,12.368099848395804
15442,14.253934290828578
203089,15.71973098458153
279417,10.740984167971632
193127,9.261804905209688
198525,22.777181514354403
219538,12.063369876750013
90945,19.217044967890033
254383,9.587365798352987
115404,12.67588238711973
96786,10.811276345375195
259493,12.532761898473098
173435,16.1481106004908
73281,10.409043073420886
199003,14.018451266814552
238125,17.54809449923376
230530,17.36905072672983
27633,8.600770923286257
92118,7.419439898003989
212816,18.699499538228793
89159,6.466368945835915
131701,10.145138037411979
34332,14.32219706492025
78208,18.015583481467857
130144,13.479404808744514
181900,5.920944111610696
147260,46.98394593946624
21298,13.069509671588783
78630,13.45078522186684
145463,18.659630600473307
181331,8.666164011631134
68026,16.651460336645208
107328,12.639874826966736
12930,13.533607863328342
255057,14.93664596464271
273075,22.631390356763198
41615,10.519325366940127
87308,23.57530022587953
5700,6.746594035311782
171022,12.109736689852705
95699,10.47227166929744
7807,16.4201480054391
14094,14.64324833277819
220034,33.199064132171884
188365,11.05485043410732
294134,10.047520380220668
289489,14.153047025720998
29363,9.985681907105587
142340,23.62038704528902
159952,8.454703706748
239851,14.690815243395399
86371,11.446424136362163
181699,7.865658690387091
95608,12.116921157682905
167151,12.086079324582066
203800,14.649342304190473
260961,9.49700724147122
561,16.185760807982614
219613,13.520011586395006
298494,9.174367349490261
118689,23.128025259291135
270488,16.09423734513304
153189,8.480344363830978
258769,20.61693225749761
135071,12.057846289163287
269187,8.208698180804939
66891,10.90796786070172
237849,10.324494562329555
213497,30.978723541547392
96083,12.276519991098862
209195,8.395503453313577
258460,13.001465400099763
102916,11.406040524847354
11926,11.732154769076242
84021,7.635188659091272
160011,19.83018125174822
192787,15.637193373365372
186032,15.30613409265255
269038,15.679676354206936
210521,14.998065059600362
259077,9.757486618484217
245588,20.98775582594775
61349,20.961995855189855
2440,52.11187467802438
93741,8.284787693831577
126159,12.092851867490708
108584,13.501079445766877
138883,13.451716406174596
100547,10.034782726641138
114363,17.665210820154435
19186,39.79742108346026
58644,25.782441188356763
143305,12.977442295474969
248939,29.766081321529818
155123,10.00626676041439
260415,11.411335523188143
58579,15.305129267756957
261276,8.248884416837207
178859,11.961659927599154
157472,22.38511995080151
6061,18.268902090588355
212250,13.205732231966872
242470,16.434431345914454
284155,6.044456473462145
159980,13.32250310094534
187478,11.704447628962276
275879,8.23889617513976
206880,9.753677071394062
99207,22.593805595335198
271559,13.534045713942879
206246,12.345998936922324
250007,19.863787362744084
116474,12.582037417658848
96162,10.707725133915481
203860,11.06761325188541
20598,19.148107347471772
187229,9.153963917787287
71704,12.712355270036426
190838,15.597004255775289
235135,18.114194215487217
235858,12.422288464734898
199593,22.16402655262949
145032,48.51332250575917
181022,11.32404193377363
59796,12.331871926536786
177029,17.618147298486868
261606,10.83253451943045
193771,13.921054736779416
294082,11.933293168756466
190929,16.307859872120016
89431,16.34783451723206
235156,27.7489896216567
225340,13.203940487017052
129273,9.629469029150938
172668,11.26690269534838
109500,11.918995201883426
186350,11.351473968725381
68038,12.748479690029995
31763,16.174028867994384
41720,18.193789702410328
206618,7.955996265749798
172690,11.587324146273748
292208,8.380558850099424
273819,13.556982212548156
243462,10.157704370511308
222467,17.673662876036857
195771,57.39592574446975
280455,8.361392653716402
42717,14.076146473045382
108167,23.176024422397234
149325,38.649330680053204
23108,15.57135406429701
213975,20.461966232380654
211807,18.36353089975669
216954,10.485483402689919
280860,12.821598590331297
156949,48.8840278658563
86615,11.358805419660879
269871,8.55458507833332
145774,49.968437350707525
123375,25.284547039140456
234458,10.567463222405825
93601,7.7310061026158206
82740,9.885234492316751
585,10.295650891568975
153138,22.310887924108165
268890,3.9901809069246506
12259,13.092789948696113
263044,29.426164832478403
124328,8.234762795845198
69112,15.376159435718353
21188,22.656036461851592
246496,5.957442611539019
196498,49.74897981807743
224332,7.055799157325002
96918,10.529665201130337
295943,10.604966249061352
40707,16.532025761999865
65413,10.912796968764754
282995,14.699861962369734
133095,20.685195783457786
162703,17.37514039618662
181635,8.34952356378446
263120,33.97597655436557
3844,21.414935263897753
115790,40.113349190787375
113251,17.83105065859722
71533,14.193725105594568
148489,14.191675306846344
88065,12.772744000215257
165586,12.965447805343397
49484,8.283889622905187
294861,9.871002999449079
151927,11.483918483818064
96260,13.238615867063372
224569,8.134719049664836
93633,13.740626187594678
161841,21.7147951915549
4587,9.472004603521361
64108,15.330248863057284
285222,7.698341012976306
152321,25.7676114601272
72587,16.690825173901736
76131,9.396855381089624
241293,16.583565289433896
23244,10.770761216339306
35269,6.51875399429094
121417,15.044802776055924
33621,8.326329191421399
200873,21.611940623936917
47677,13.616215861349232
130261,15.720615889824366
218381,14.57230264627046
173929,11.283812395637263
149574,18.809441030182786
168096,6.190697648105916
118282,13.02909931393716
87015,9.933185676571608
14230,20.316359158612734
82975,24.55502609626739
42344,9.098727874167341
242296,16.928719853891625
111057,23.495489650542403
136594,6.5550194965008535
253070,9.273830733880523
96763,10.464443253244845
33204,11.828060791030056
270874,26.62189552498569
256601,11.09256287493127
208413,28.76434568122181
298683,20.97387418767085
150326,16.404622208976306
220519,12.22292345195314
9857,15.111473780788387
290547,11.351310752145672
67868,10.426303576444248
211946,12.922522171408382
54814,17.561649282766133
225051,10.857042321444396
160216,16.506549011106227
281718,13.018548579245424
91925,17.917859971946058
170581,10.20080725297554
145478,47.090937620672435
271849,10.062654100963261
13784,45.65861068991898
179242,30.799839951538722
146924,67.20691375841855
160154,9.503821240218908
206004,31.35295114050065
137077,15.577079576638557
232088,7.12537924809942
138573,18.74461643490028
72899,17.12145948800596
69429,29.66984354046293
68563,14.766434216899784
238751,8.151520124181404
161463,22.791963713857285
104111,8.743102398266844
241769,21.013155073138947
172917,11.404728894449141
238606,7.979876857136006
124573,17.574047832384057
2595,52.88425409280414
77740,9.49783534593225
142206,46.46547047273319
220175,14.580495574736267
37564,10.004231832131454
98411,10.898084791111291
48457,12.172761965468624
101213,15.37188425931232
177251,13.97851802061226
290059,12.786218774429017
269407,11.8479931726382
131995,12.334808765912172
67627,23.52274910235336
257663,8.908828665299694
66787,10.395471586869913
207505,30.55272244914851
98495,10.781618084484435
192061,21.91763868845223
53926,16.822060204733393
81707,9.992289874551592
249939,13.172147191783067
15944,7.208872926632506
165256,11.30367128999893
51295,15.041196433844148
68267,15.950739010678149
91451,11.59421928014208
2643,29.999858098923806
172860,9.606908287622405
52304,11.481860195042454
37360,17.38371731421698
131094,26.853480435233905
225345,13.379103231693444
273492,7.888078224994922
132873,23.22783991436706
122581,8.872435855034816
8477,13.183550520191806
291815,19.175665005248668
9906,21.352313534178368
235965,12.471843023179344
150813,12.496417833977297
137502,12.031118895972595
37884,9.269342316326696
32935,13.96927303874227
16356,23.767598959799678
160397,15.279470893724058
246582,20.70881637666139
251047,37.639038161287374
238229,10.81472948314573
268140,18.996594307889254
285647,9.318518895490525
205476,16.650760266734522
72760,23.52050029689381
123497,19.39753219761824
135883,19.17569164504323
294868,8.73637098296049
182893,12.8168218579523
34256,13.623750256960541
40245,7.486795371809136
163481,11.768790208280526
122295,20.92878502594842
103549,14.519139185052278
41805,10.518112173447356
176189,14.206390078692563
247981,21.854934527357663
273162,9.986482963900981
218014,11.031768057196432
173287,26.618170636515377
228521,16.241927267985368
4085,39.957256478311734
250264,8.213486955759645
243175,12.52091405708587
111173,10.168460984386138
28397,11.497447643683929
245278,11.836320797721854
225737,29.15077781403968
62994,16.2537665222677
242806,24.218873132692835
49803,8.829235084929232
61129,14.108729532717378
228049,12.917639542057708
249685,11.443665766224253
45483,10.349561240059698
131429,14.607845355281293
111526,16.021844953375897
80331,9.347664943987429
247751,9.477405553917595
125678,25.578579111591168
17653,17.012438914466124
247554,12.038887983483127
275883,13.655552935264062
206589,12.552474404129724
251032,7.842607638354657
259755,24.368406555776094
84440,18.919557475212308
159961,13.11990473820763
112877,22.426837920252623
253382,21.159981030614507
250983,31.914195696347534
282664,20.796301688312578
97341,20.562327540275025
36515,10.48061566557648
83147,11.142952096776629
192661,28.116374654074356
152197,28.370634991005435
72332,18.581907681328342
118545,19.295526774291073
262703,10.651041105872071
198416,14.536928226848651
71620,21.452564720655857
244418,15.923381197888695
224198,15.845435034480488
99432,29.25086918528298
186420,11.499342641512143
289158,15.72553295617981
299075,5.2633796384663185
262174,12.870094483158677
233857,40.38263090605493
240224,15.692411845070508
6756,24.54295816450833
150633,8.538356466476248
272890,13.467758498141874
67600,16.987348359828314
35062,23.072000803271116
288668,11.547933226127894
279969,11.637657640839656
138058,17.75020516869341
110543,11.252645943879134
134521,7.833315435169782
188758,50.337290880132215
34525,13.165037550647602
81272,11.761839013475846
80680,12.24537373148323
144552,8.180526233073211
7534,10.717845648325255
93379,13.391414671202666
114906,22.89411692134294
282486,8.964632736591488
154308,15.548513642491045
108083,11.393542800887479
131798,14.28913448384959
199061,13.343827997698982
185391,19.221127860707327
237552,21.841844731672676
269109,7.8895382172613315
64217,18.92165050484391
17615,9.417664233615474
108257,22.19578790395758
218391,13.532119196595856
108677,11.35064303384611
189533,12.489040842083561
51148,19.934560757441243
81843,10.289749706181354
52612,16.745349148341692
180601,35.95319904548977
291151,14.704915351790962
147446,28.280594003498074
299342,9.594844297980696
45505,9.735053864186908
253050,8.566774958651097
54180,11.339416191341286
98146,20.685362515412507
33091,7.185045712407984
12835,10.979996127586531
276059,8.771083394660058
72065,25.72280941942138
71828,21.076298169026238
294942,10.441573675196288
149166,10.882891168284612
198178,17.462031422510645
165351,12.114222011453695
20252,50.966946752706804
237631,13.682178653751313
71004,11.219072994373807
280509,9.17139599596525
289924,10.235847225087076
54746,7.832113899361101
176590,33.436675073279574
38846,10.976673099681404
194370,13.423003344247137
177458,17.685386713533752
66525,15.79921039613258
67988,10.81309124997577
32466,8.830533033393362
38063,21.607612498319103
53939,13.372301536305532
30198,14.972779591312934
232255,13.048023886532782
108071,25.121880143853204
191326,16.8438247801422
297511,6.512809689857425
113972,32.52067933369859
296502,11.894399391365171
32107,19.462366664197052
164098,14.804959179171723
192778,10.040076380537663
30013,9.545792457665195
197109,28.532697807809097
191931,4.076361546609317
199065,16.161913078309247
235818,12.075298702251187
204768,17.61581044627078
219877,40.03726444057101
127940,17.97986260368721
204244,19.80023127381806
150236,11.100059533136172
192756,15.254812690713424
126326,9.82018150916766
51976,16.731617100691704
90862,16.005370970927906
209828,31.391441068165097
265703,13.85539464836597
292515,13.006607809905796
213828,15.85601034143241
278903,15.85010148531389
58531,14.259531295987232
13995,9.533093911201538
208619,12.590135105566189
22631,14.905322939604888
57620,38.126561305651705
24744,16.534088135324506
293147,10.283680335571573
142405,48.11365316106745
241784,16.390994299601896
134121,14.162017565834216
153927,16.579270749144467
74538,10.579013732057497
171555,11.2424630414482
276092,7.128529455707722
18849,54.46469264762854
177283,25.940104693793923
118811,10.994236335553005
143713,23.424523609609892
123583,19.108156886283837
70883,10.397880142871472
159299,10.710174482001797
100,9.613091725293147
40128,11.559249707155537
185633,22.55137916827153
92987,10.532291893855707
54133,14.607575760483702
181961,9.438734008101019
115533,15.094338146219913
31238,15.996229659131084
293072,11.9059604947067
296357,17.640140297977315
290944,9.09936388552892
232184,8.160123714167812
95223,23.999499104211917
6067,21.772568981714187
102264,33.087185361255024
90041,9.141628443658504
90616,9.123415784990447
62663,16.231769907920935
48305,7.412311664898608
220246,8.28019074833232
112759,14.55506396242534
162741,11.099819525500317
212595,24.632398727221897
281378,11.204082958805994
294187,6.4368413772436925
24375,7.0255239894109405
217378,16.750122015949458
236052,21.712797211862537
22340,14.132255342370659
38836,12.902796914904549
111996,11.705624658475978
296349,11.866786421401994
78659,13.817394408116643
166750,7.875896792949158
181280,7.27175941745157
77402,14.548880060007717
84240,16.953185020750343
88957,10.600596844484098
6917,10.025412531569605
17551,9.23218014424026
197490,14.507821521462931
225904,10.910952968925866
42862,10.14317414101106
101377,24.197210703558277
54696,7.774023061920039
96298,10.615414666689098
174007,14.865610938386126
125763,18.685976178029456
178461,12.54748139835566
135641,46.186478780937215
61107,8.763555307208547
268057,9.050281102758042
138586,13.465346325487737
226417,21.45836056847148
66135,18.849337618221686
132622,11.161863836447976
147831,48.08865701572802
146885,42.01523914127269
36446,15.903549602067448
59507,25.027705680201084
291266,15.624187919072455
59032,10.936482314429615
212230,18.445650974404092
28134,7.917153021659728
109823,23.326226924482015
278006,12.686936612107145
70225,17.986099774222033
179951,12.541837922361161
204742,18.71816428102548
31700,10.630157399898671
263696,15.71791725709965
107748,12.800625589461722
54177,23.3109822870552
103713,16.95514997623676
252849,11.787038405162056
12584,15.677692004763031
208075,6.875463611635711
2908,9.033998147706015
265635,8.598720516761803
232851,19.831464162984553
47534,13.503839428197812
116116,20.028417842593637
295695,7.953740894428091
231017,12.17212974647727
168527,11.297203284431696
150335,14.54956224707731
169818,13.684845016051938
129882,16.33405651948755
64693,17.636066933985354
201247,18.469567976833833
206710,9.70992750719077
35852,12.224507564094562
66557,20.036482507610728
270879,29.226864690161793
98390,12.719281335213909
134361,9.205966928009646
221624,23.938402137199404
270028,8.558268082022046
265893,6.402593331506456
220059,32.86680621391998
32841,11.063990833982311
128188,14.036042658079984
193657,11.56260691761294
55555,9.08469570318599
159073,10.523684405330213
247278,6.558430481388826
210903,10.088776302068304
196686,16.017314425981855
193876,11.039200082138763
108395,11.837940079654654
277014,16.303323547861556
268519,8.916594107429123
224617,17.19013432535325
298159,17.493018941469053
25635,16.02219114253312
109882,8.036955980587907
270257,24.356459637526996
126196,40.02618072304897
18378,11.26054807681329
295107,10.740555769069015
218450,17.807210265429198
149391,20.313067958233503
267166,11.133024344095862
54508,11.48630086398279
168959,8.52486770320238
119411,18.848041961327343
80409,13.141020447257352
91737,10.120448547890788
188998,14.35851502252412
103642,21.11751758503207
233233,7.866553405609439
63970,8.842516830974988
93980,12.778177777220108
143005,21.347105921616286
2109,67.34916593545921
277665,11.852032656835753
256184,6.652230443326472
285066,12.544049332574835
156971,23.900283753570562
261957,10.76320205156794
168263,15.728492417616696
99515,23.508819815095087
126749,3.7169590063156464
227782,13.271291778551156
166618,25.514496424976144
39951,12.84512855662697
257848,6.395671087276339
108150,14.886189749983807
200530,18.320471441295986
297760,13.353332235743691
62432,11.417265165567429
256205,23.612416385388226
170972,10.482635771393198
281533,11.09052767898503
273034,10.031636015937222
134965,13.431566968921302
287158,12.458846748973691
129771,6.884684479266048
125804,12.784883736777594
260441,9.39678295987979
103079,10.876902490252702
104291,21.654874611848705
92654,10.980942061388838
63907,18.009506357097997
141737,10.883150715139234
91965,21.48157742489419
186422,4.825761777698272
208110,12.371896771869896
150732,14.148231875491584
177490,9.259847727053666
25248,14.621250025658966
105702,10.747175025441518
125023,11.37859565094843
238925,9.499406644488621
25272,25.725613988602568
114246,16.07838267422006
221673,17.9549561395568
126294,12.90558409624548
81752,12.386463675038156
142107,60.35998771817638
53451,20.71399824890477
66905,19.91596600301765
3427,10.021013611602237
76962,12.587039905382936
288495,9.68739973035521
30669,14.823859873911424
120053,6.161580481768527
99805,7.73597272159976
110607,24.684465179503405
105933,16.418457441713507
10890,15.153216141875554
203610,21.9905802650241
59194,23.107001483474995
252812,11.127919820454313
204655,20.246695427912538
83686,9.256730371997618
97682,28.048930911634933
297431,12.33486338344779
243788,25.07042929328953
229366,14.86293307027339
142987,35.40821171764547
169795,11.991755926347595
186398,9.898762151868635
49005,18.975879947053453
230152,9.139578692681948
220700,8.980872310503845
187447,10.9995421113697
171027,9.996007029107629
268837,11.284298547302013
260436,12.298225111597993
78469,14.394754362162487
187518,7.772167126296737
94427,8.785527052226712
7978,11.880256819869796
238128,12.990343888302206
176944,11.38101402806184
261059,14.964173154708101
143866,67.91446400110264
141597,12.872555357434322
113784,12.270374110022196
162718,6.866275327372281
15235,39.92970039070275
168739,11.172375281320504
29198,21.583682382712965
172392,10.888027941265454
140857,12.929499755493799
232539,16.95162418490934
200770,13.09057760745487
95206,17.96764106538606
21225,13.075359583994606
165923,18.59623499921819
286031,14.448311953965925
123402,12.350950996195241
141345,17.16430009992274
185235,19.3170140537527
149059,38.71788733082821
126256,10.988759508035159
55783,23.6912668461808
10149,22.901376189484697
23157,13.053502098842626
62986,66.03167533574943
83341,9.799045667620263
211693,13.002615107860594
270827,44.973613275388104
92432,10.643665922471683
222635,13.559202746953348
1697,57.138455505106805
31580,7.660688163768922
258898,12.462797907967511
21527,12.79756973156848
50846,19.980477957807096
156214,17.135579669393827
76180,7.98388102517756
78263,14.362022795571198
121612,24.397952327057684
207258,19.837249539764095
130277,14.038400357337082
14924,8.994727630591564
10881,7.117515078708527
235096,28.193517034516706
292225,11.663275013466565
95527,70.3567713517542
14258,18.465379639552328
108941,19.900748654649362
235808,16.97476763482218
225930,19.970605354445865
177018,9.539082425283775
159079,8.643049211449288
178963,17.00489979314763
